country,year,greenhouse_gas_emissions,agricultural_land,methane_emissions,arable_land,agricultural_irrigated_land,forest_area,population_growth,urban_population,GDP
United Kingdom,2013,,,,,,,0.669740535540783,,
United Kingdom,2012,,,,,,,0.695353132322269,,
United Kingdom,2011,,,,,,,0.781506562236639,,
United Kingdom,2010,,,,,,,0.783888646646516,,
United Kingdom,2009,,,,,,,0.756390859593407,,
United Kingdom,2008,,,,,,,0.787032622318939,,
United Kingdom,2007,,,,,,,0.778666112441256,,
United Kingdom,2006,,,,,,,0.73504867842129,,
United Kingdom,2005,,,,,,,0.68661130607346,,
United Kingdom,2004,,,,,,,0.568943113421317,,
United Kingdom,2003,,,,,,,0.465641113602993,,
United Kingdom,2002,,,,,,,0.423337079636281,,
United Kingdom,2001,,,,,,,0.384975969564228,,
United Kingdom,2000,,,,,,,0.357300887421605,,
United Kingdom,1999,,,,,,,0.333405882184416,,
United Kingdom,1998,,,,,,,0.291406085432392,,
United Kingdom,1997,,,,,,,0.257553323280351,,
United Kingdom,1996,,,,,,,0.254626384215086,,
United Kingdom,1995,,,,,,,0.264547416858702,,
United Kingdom,1994,,,,,,,0.254586486858912,,
United Kingdom,1993,,,,,,,0.239745439286479,,
United Kingdom,1992,,,,,,,0.270431182081877,,
United Kingdom,1991,,,,,,,0.309247932319381,,
United Kingdom,1990,,,,,,,0.298930554095876,,
India,2020,,,,,,,0.989413800188014,,
India,2019,,,,,,,1.01326124930492,,
India,2018,,,,,,,1.03782784787162,,
India,2017,,,,,,,1.06335942989132,,
India,2016,,,,,,,1.09045932094686,,
India,2015,,,,,,,1.11689591278599,,
India,2014,,,,,,,1.14567340150608,,
India,2013,,,,,,,1.18290421490412,,
India,2012,,,,,,,1.23148489388617,,
India,2011,,,,,,,1.28851296178524,,
India,2010,,,,,,,1.35033831370532,,
India,2009,,,,,,,1.41058271379931,,
India,2008,,,,,,,1.46488991482359,,
India,2007,,,,,,,1.50922198555755,,
India,2006,,,,,,,1.5456964390645,,
India,2005,,,,,,,1.57970914338086,,
India,2004,,,,,,,1.61530829494259,,
India,2003,,,,,,,1.65149126857663,,
India,2002,,,,,,,1.68956166096073,,
India,2001,,,,,,,1.72876856952673,,
India,2000,,,,,,,1.76812551036934,,
India,1999,,,,,,,1.80555973688001,,
India,1998,,,,,,,1.83965876360636,,
India,1997,,,,,,,1.8691720025447,,
India,1996,,,,,,,1.89521957676734,,
India,1995,,,,,,,1.91894065925812,,
India,1994,,,,,,,1.94324392219027,,
India,1993,,,,,,,1.97063498652535,,
India,1992,,,,,,,2.0031786237708,,
India,1991,,,,,,,2.03972873553563,,
India,1990,,,,,,,2.07608920383876,,
"Iran, Islamic Rep.",2020,,,,,,,1.29302669121629,,
"Iran, Islamic Rep.",2019,,,,,,,1.35228980616831,,
"Iran, Islamic Rep.",2018,,,,,,,1.38647833501238,,
"Iran, Islamic Rep.",2017,,,,,,,1.38533380166753,,
"Iran, Islamic Rep.",2016,,,,,,,1.35622574111708,,
"Iran, Islamic Rep.",2015,,,,,,,1.31632102523348,,
"Iran, Islamic Rep.",2014,,,,,,,1.27812132080551,,
"Iran, Islamic Rep.",2013,,,,,,,1.23941932960237,,
"Iran, Islamic Rep.",2012,,,,,,,1.20517252138084,,
"Iran, Islamic Rep.",2011,,,,,,,1.17582867782158,,
"Iran, Islamic Rep.",2010,,,,,,,1.14215042395487,,
"Iran, Islamic Rep.",2009,,,,,,,1.10893970337967,,
"Iran, Islamic Rep.",2008,,,,,,,1.09320472353014,,
"Iran, Islamic Rep.",2007,,,,,,,1.10186922492709,,
"Iran, Islamic Rep.",2006,,,,,,,1.1294694920759,,
"Iran, Islamic Rep.",2005,,,,,,,1.16942405470936,,
"Iran, Islamic Rep.",2004,,,,,,,1.20860369914445,,
"Iran, Islamic Rep.",2003,,,,,,,1.23797451289205,,
"Iran, Islamic Rep.",2002,,,,,,,1.24979650308779,,
"Iran, Islamic Rep.",2001,,,,,,,1.25041126429162,,
"Iran, Islamic Rep.",2000,,,,,,,1.26131875933023,,
"Iran, Islamic Rep.",1999,,,,,,,1.28761823497292,,
"Iran, Islamic Rep.",1998,,,,,,,1.31468999788706,,
"Iran, Islamic Rep.",1997,,,,,,,1.34161585397708,,
"Iran, Islamic Rep.",1996,,,,,,,1.37755158627068,,
"Iran, Islamic Rep.",1995,,,,,,,1.39644520566701,,
"Iran, Islamic Rep.",1994,,,,,,,1.44099496506685,,
"Iran, Islamic Rep.",1993,,,,,,,1.59218902111719,,
"Iran, Islamic Rep.",1992,,,,,,,1.89144684761717,,
"Iran, Islamic Rep.",1991,,,,,,,2.30236882568289,,
"Iran, Islamic Rep.",1990,,,,,,,2.77782365220989,,
Kuwait,2020,,,,,,,1.49775613966585,,
Kuwait,2019,,,,,,,1.67213222595982,,
Kuwait,2018,,,,,,,1.98243711082377,,
Kuwait,2017,,,,,,,2.47711270117599,,
Kuwait,2016,,,,,,,3.11285391822542,,
Kuwait,2015,,,,,,,3.84418504828989,,
Kuwait,2014,,,,,,,4.56084810570999,,
Kuwait,2013,,,,,,,5.16548156283081,,
Kuwait,2012,,,,,,,5.55000812778985,,
Kuwait,2011,,,,,,,5.72142299542758,,
Kuwait,2010,,,,,,,5.87973235396896,,
Kuwait,2009,,,,,,,6.02809691001469,,
Kuwait,2008,,,,,,,5.89251600968142,,
Kuwait,2007,,,,,,,5.34663475466518,,
Kuwait,2006,,,,,,,4.45673176456236,,
Kuwait,2005,,,,,,,3.11824729939993,,
Kuwait,2004,,,,,,,1.78229821054783,,
Kuwait,2003,,,,,,,1.14619514620957,,
Kuwait,2002,,,,,,,1.59040619706523,,
Kuwait,2001,,,,,,,2.80367684607336,,
Kuwait,2000,,,,,,,4.67868648538721,,
Kuwait,1999,,,,,,,6.37427219154587,,
Kuwait,1998,,,,,,,6.82846959965022,,
Kuwait,1997,,,,,,,4.99931043887294,,
Kuwait,1996,,,,,,,1.2961841228462,,
Kuwait,1995,,,,,,,,,
Kuwait,1994,,,,,,,,,
Kuwait,1993,,,,,,,,,
Kuwait,1992,,,,,,,,,
Kuwait,1991,,,,,,,-3.10460985697735,,
Kuwait,1990,,,,,,,0.122441120361196,,
New Zealand,2020,,,,,,,2.20478869594563,,
New Zealand,2019,,,,,,,1.59115889619722,,
New Zealand,2018,,,,,,,1.79124016759035,,
New Zealand,2017,,,,,,,2.08872272281936,,
New Zealand,2016,,,,,,,2.24603210015584,,
New Zealand,2015,,,,,,,2.0360339086492,,
New Zealand,2014,,,,,,,1.66101200071152,,
New Zealand,2013,,,,,,,0.768347998194806,,
New Zealand,2012,,,,,,,0.548220797298334,,
New Zealand,2011,,,,,,,0.762479795105218,,
New Zealand,2010,,,,,,,1.1117260560215,,
New Zealand,2009,,,,,,,0.999728031208421,,
New Zealand,2008,,,,,,,0.848701402422591,,
New Zealand,2007,,,,,,,0.932407687512324,,
New Zealand,2006,,,,,,,1.21898486028427,,
New Zealand,2005,,,,,,,1.12877350967992,,
New Zealand,2004,,,,,,,1.48621908244575,,
New Zealand,2003,,,,,,,1.97355854434158,,
New Zealand,2002,,,,,,,1.73717486434422,,
New Zealand,2001,,,,,,,0.589286034969052,,
New Zealand,2000,,,,,,,0.587564086381346,,
New Zealand,1999,,,,,,,0.525484536213216,,
New Zealand,1998,,,,,,,0.887279888633483,,
New Zealand,1997,,,,,,,1.31235828649882,,
New Zealand,1996,,,,,,,1.58266192727998,,
New Zealand,1995,,,,,,,1.46436378746179,,
New Zealand,1994,,,,,,,1.32923733494336,,
New Zealand,1993,,,,,,,1.14023110662887,,
New Zealand,1992,,,,,,,1.04173538422176,,
New Zealand,1991,,,,,,,,,
New Zealand,1990,,,,,,,0.92322272881111,,
Pakistan,2020,,,,,,,1.97831956650447,,
Pakistan,2019,,,,,,,2.02296715968838,,
Pakistan,2018,,,,,,,2.05754609472119,,
Pakistan,2017,,,,,,,2.07757838708128,,
Pakistan,2016,,,,,,,2.08632617723589,,
Pakistan,2015,,,,,,,2.08855182687829,,
Pakistan,2014,,,,,,,2.09245641637654,,
Pakistan,2013,,,,,,,2.10324458397736,,
Pakistan,2012,,,,,,,2.12622217687153,,
Pakistan,2011,,,,,,,2.1587965238654,,
Pakistan,2010,,,,,,,2.19703454391766,,
Pakistan,2009,,,,,,,2.23333573207748,,
Pakistan,2008,,,,,,,2.26305004896445,,
Pakistan,2007,,,,,,,2.28167186525189,,
Pakistan,2006,,,,,,,2.29323255388171,,
Pakistan,2005,,,,,,,2.29642161843433,,
Pakistan,2004,,,,,,,2.30598367710782,,
Pakistan,2003,,,,,,,2.34192576063281,,
Pakistan,2002,,,,,,,2.41700252616766,,
Pakistan,2001,,,,,,,2.52149866831143,,
Pakistan,2000,,,,,,,2.64739931502914,,
Pakistan,1999,,,,,,,2.76568738838623,,
Pakistan,1998,,,,,,,2.84772273029078,,
Pakistan,1997,,,,,,,2.87019895596487,,
Pakistan,1996,,,,,,,2.8453423355274,,
Pakistan,1995,,,,,,,2.79700104872349,,
Pakistan,1994,,,,,,,2.75957007369441,,
Pakistan,1993,,,,,,,2.74959673413431,,
Pakistan,1992,,,,,,,2.78844365093571,,
Pakistan,1991,,,,,,,2.86682281823704,,
Pakistan,1990,,,,,,,2.9555623179075,,
Qatar,2020,,,,,,,1.71500358488996,,
Qatar,2019,,,,,,,1.79524654253794,,
Qatar,2018,,,,,,,2.0687541103032,,
Qatar,2017,,,,,,,2.61575105799256,,
Qatar,2016,,,,,,,3.39762651032449,,
Qatar,2015,,,,,,,4.23975568526253,,
Qatar,2014,,,,,,,5.11490132315641,,
Qatar,2013,,,,,,,6.20148517007306,,
Qatar,2012,,,,,,,7.57537257117744,,
Qatar,2011,,,,,,,9.23184348445773,,
Qatar,2010,,,,,,,11.4833710187286,,
Qatar,2009,,,,,,,14.1439235768071,,
Qatar,2008,,,,,,,16.4755762908398,,
Qatar,2007,,,,,,,17.5122072684481,,
Qatar,2006,,,,,,,16.7001995945579,,
Qatar,2005,,,,,,,13.8697349388998,,
Qatar,2004,,,,,,,9.97828744204832,,
Qatar,2003,,,,,,,6.18934102718183,,
Qatar,2002,,,,,,,4.11863431983587,,
Qatar,2001,,,,,,,3.73482305388275,,
Qatar,2000,,,,,,,3.78065461319414,,
Qatar,1999,,,,,,,3.37271239730739,,
Qatar,1998,,,,,,,2.98968062224744,,
Qatar,1997,,,,,,,2.41803867056304,,
Qatar,1996,,,,,,,1.75375014232374,,
Qatar,1995,,,,,,,1.25490259638619,,
Qatar,1994,,,,,,,1.10360526870794,,
Qatar,1993,,,,,,,1.21901593988858,,
Qatar,1992,,,,,,,1.63808143463054,,
Qatar,1991,,,,,,,2.29953399016747,,
Qatar,1990,,,,,,,3.11060802295087,,
Turkiye,2020,,,,,,,1.08419395235039,,
Turkiye,2019,,,,,,,1.31451369970442,,
Turkiye,2018,,,,,,,1.49723204842519,,
Turkiye,2017,,,,,,,1.60131223365858,,
Turkiye,2016,,,,,,,1.63994240407574,,
Turkiye,2015,,,,,,,1.66948158450263,,
Turkiye,2014,,,,,,,1.70264361643927,,
Turkiye,2013,,,,,,,1.69274545557577,,
Turkiye,2012,,,,,,,1.63114823337747,,
Turkiye,2011,,,,,,,1.53156607830159,,
Turkiye,2010,,,,,,,1.40008860606542,,
Turkiye,2009,,,,,,,1.27389035427646,,
Turkiye,2008,,,,,,,1.19537882664634,,
Turkiye,2007,,,,,,,1.19280433140776,,
Turkiye,2006,,,,,,,1.24887663592494,,
Turkiye,2005,,,,,,,1.32312648689277,,
Turkiye,2004,,,,,,,1.3847339240455,,
Turkiye,2003,,,,,,,1.43873664511403,,
Turkiye,2002,,,,,,,1.47386568720214,,
Turkiye,2001,,,,,,,1.49422662100438,,
Turkiye,2000,,,,,,,1.51810979845438,,
Turkiye,1999,,,,,,,1.54953562865714,,
Turkiye,1998,,,,,,,1.5728778090236,,
Turkiye,1997,,,,,,,1.5848844155946,,
Turkiye,1996,,,,,,,1.58908803522569,,
Turkiye,1995,,,,,,,1.58941517283803,,
Turkiye,1994,,,,,,,1.59417980573832,,
Turkiye,1993,,,,,,,1.61007006534743,,
Turkiye,1992,,,,,,,1.64277999519467,,
Turkiye,1991,,,,,,,1.68966344498433,,
Turkiye,1990,,,,,,,1.73840721079404,,
Ukraine,2020,,,,,,,-0.574242470135943,,
Ukraine,2019,,,,,,,-0.530994160113763,,
Ukraine,2018,,,,,,,-0.466425620896808,,
Ukraine,2017,,,,,,,-0.386345310894755,,
Ukraine,2016,,,,,,,-0.331333796371949,,
Ukraine,2015,,,,,,,-0.261249679711809,,
Ukraine,2014,,,,,,,-0.479262000344597,,
Ukraine,2013,,,,,,,-0.227691350050529,,
Ukraine,2012,,,,,,,-0.246976481186878,,
Ukraine,2011,,,,,,,-0.359600092788762,,
Ukraine,2010,,,,,,,-0.397263167656909,,
Ukraine,2009,,,,,,,-0.443841324029999,,
Ukraine,2008,,,,,,,-0.541496740974727,,
Ukraine,2007,,,,,,,-0.596871080118823,,
Ukraine,2006,,,,,,,-0.676059672626708,,
Ukraine,2005,,,,,,,-0.732800943705215,,
Ukraine,2004,,,,,,,-0.758571027336172,,
Ukraine,2003,,,,,,,-0.811376216452802,,
Ukraine,2002,,,,,,,-0.949639340714078,,
Ukraine,2001,,,,,,,-1.05092091504282,,
Ukraine,2000,,,,,,,-1.00657902702927,,
Ukraine,1999,,,,,,,-0.942718002187935,,
Ukraine,1998,,,,,,,-0.893601382431078,,
Ukraine,1997,,,,,,,-0.911347308934543,,
Ukraine,1996,,,,,,,-0.887199615688563,,
Ukraine,1995,,,,,,,-0.790071611601511,,
Ukraine,1994,,,,,,,-0.495291145323964,,
Ukraine,1993,,,,,,,0.0552096446867263,,
Ukraine,1992,,,,,,,0.287851767971729,,
Ukraine,1991,,,,,,,0.210026075380664,,
Ukraine,1990,,,,,,,0.228429531226359,,
South Africa,2020,,,,,,,1.27335626330668,,
South Africa,2019,,,,,,,1.31629200967216,,
South Africa,2018,,,,,,,1.36370321600461,,
South Africa,2017,,,,,,,1.41694725378631,,
South Africa,2016,,,,,,,1.47193342939738,,
South Africa,2015,,,,,,,1.53224277341692,,
South Africa,2014,,,,,,,1.58378739591921,,
South Africa,2013,,,,,,,1.60436736931238,,
South Africa,2012,,,,,,,1.58135367305518,,
South Africa,2011,,,,,,,1.52451405625199,,
South Africa,2010,,,,,,,1.45528193348191,,
South Africa,2009,,,,,,,1.39153543190923,,
South Africa,2008,,,,,,,1.3341170229958,,
South Africa,2007,,,,,,,1.29149827532559,,
South Africa,2006,,,,,,,1.26362297174921,,
South Africa,2005,,,,,,,1.23774061841899,,
South Africa,2004,,,,,,,1.21776220298327,,
South Africa,2003,,,,,,,1.22385352306713,,
South Africa,2002,,,,,,,1.26392260814983,,
South Africa,2001,,,,,,,1.33327746238591,,
South Africa,2000,,,,,,,1.40902190052539,,
South Africa,1999,,,,,,,1.49124772255022,,
South Africa,1998,,,,,,,1.60336949278349,,
South Africa,1997,,,,,,,1.75168731285425,,
South Africa,1996,,,,,,,1.92471788280064,,
South Africa,1995,,,,,,,2.12618227028646,,
South Africa,1994,,,,,,,2.32013486114781,,
South Africa,1993,,,,,,,2.45495055524046,,
South Africa,1992,,,,,,,2.49689496710636,,
South Africa,1991,,,,,,,2.46510514562486,,
South Africa,1990,,,,,,,2.39374625435413,,
Australia,2020,,,,,,,,86.241,
Australia,2019,,,,,,,,86.124,
Australia,2018,,,,,,,,86.012,
Australia,2017,,,,,,,,85.904,
Australia,2016,,,,,,,,85.8,
Australia,2015,,,,,,,,85.701,
Australia,2014,,,,,,,,85.602,
Australia,2013,,,,,,,,85.502,
Australia,2012,,,,,,,,85.402,
Australia,2011,,,,,,,,85.3,
Australia,2010,,,,,,,,85.182,
Australia,2009,,,,,,,,85.063,
Australia,2008,,,,,,,,84.943,
Australia,2007,,,,,,,,84.822,
Australia,2006,,,,,,,,84.7,
Australia,2005,,,,,,,,84.582,
Australia,2004,,,,,,,,84.463,
Australia,2003,,,,,,,,84.343,
Australia,2002,,,,,,,,84.222,
Australia,2001,,,,,,,,84.1,
Australia,2000,,,,,,,,84.235,
Australia,1999,,,,,,,,84.37,
Australia,1998,,,,,,,,84.503,
Australia,1997,,,,,,,,84.636,
Australia,1996,,,,,,,,84.767,
Australia,1995,,,,,,,,84.898,
Australia,1994,,,,,,,,85.028,
Australia,1993,,,,,,,,85.157,
Australia,1992,,,,,,,,85.285,
Australia,1991,,,,,,,,85.403,
Australia,1990,,,,,,,,85.433,
Azerbaijan,2020,,,,,,,,56.397,
Azerbaijan,2019,,,,,,,,56.031,
Azerbaijan,2018,,,,,,,,55.68,
Azerbaijan,2017,,,,,,,,55.343,
Azerbaijan,2016,,,,,,,,55.021,
Azerbaijan,2015,,,,,,,,54.714,
Azerbaijan,2014,,,,,,,,54.422,
Azerbaijan,2013,,,,,,,,54.145,
Azerbaijan,2012,,,,,,,,53.883,
Azerbaijan,2011,,,,,,,,53.637,
Azerbaijan,2010,,,,,,,,53.406,
Azerbaijan,2009,,,,,,,,53.19,
Azerbaijan,2008,,,,,,,,52.99,
Azerbaijan,2007,,,,,,,,52.79,
Azerbaijan,2006,,,,,,,,52.589,
Azerbaijan,2005,,,,,,,,52.389,
Azerbaijan,2004,,,,,,,,52.189,
Azerbaijan,2003,,,,,,,,51.988,
Azerbaijan,2002,,,,,,,,51.787,
Azerbaijan,2001,,,,,,,,51.587,
Azerbaijan,2000,,,,,,,,51.386,
Azerbaijan,1999,,,,,,,,51.185,
Azerbaijan,1998,,,,,,,,51.278,
Azerbaijan,1997,,,,,,,,51.588,
Azerbaijan,1996,,,,,,,,51.896,
Azerbaijan,1995,,,,,,,,52.206,
Azerbaijan,1994,,,,,,,,52.515,
Azerbaijan,1993,,,,,,,,52.824,
Azerbaijan,1992,,,,,,,,53.132,
Azerbaijan,1991,,,,,,,,53.441,
Azerbaijan,1990,,,,,,,,53.749,
United Kingdom,2020,,,,,,,,83.903,
United Kingdom,2019,,,,,,,,83.652,
United Kingdom,2018,,,,,,,,83.398,
United Kingdom,2017,,,,,,,,83.143,
United Kingdom,2016,,,,,,,,82.886,
United Kingdom,2015,,,,,,,,82.626,
United Kingdom,2014,,,,,,,,82.365,
United Kingdom,2013,,,,,,,,82.102,
United Kingdom,2012,,,,,,,,81.837,
United Kingdom,2011,,,,,,,,81.57,
United Kingdom,2010,,,,,,,,81.302,
United Kingdom,2009,,,,,,,,81.031,
United Kingdom,2008,,,,,,,,80.757,
United Kingdom,2007,,,,,,,,80.479,
United Kingdom,2006,,,,,,,,80.199,
United Kingdom,2005,,,,,,,,79.915,
United Kingdom,2004,,,,,,,,79.629,
United Kingdom,2003,,,,,,,,79.339,
United Kingdom,2002,,,,,,,,79.047,
United Kingdom,2001,,,,,,,,78.751,
United Kingdom,2000,,,,,,,,78.651,
United Kingdom,1999,,,,,,,,78.591,
United Kingdom,1998,,,,,,,,78.532,
United Kingdom,1997,,,,,,,,78.472,
United Kingdom,1996,,,,,,,,78.413,
United Kingdom,1995,,,,,,,,78.353,
United Kingdom,1994,,,,,,,,78.293,
United Kingdom,1993,,,,,,,,78.232,
United Kingdom,1992,,,,,,,,78.172,
United Kingdom,1991,,,,,,,,78.112,
United Kingdom,1990,,,,,,,,78.14,
India,2020,,,,,,,,34.926,
India,2019,,,,,,,,34.472,
India,2018,,,,,,,,34.03,
India,2017,,,,,,,,33.6,
India,2016,,,,,,,,33.182,
India,2015,,,,,,,,32.777,
India,2014,,,,,,,,32.384,
India,2013,,,,,,,,32.003,
India,2012,,,,,,,,31.634,
India,2011,,,,,,,,31.276,
India,2010,,,,,,,,30.93,
India,2009,,,,,,,,30.587,
India,2008,,,,,,,,30.246,
India,2007,,,,,,,,29.906,
India,2006,,,,,,,,29.569,
India,2005,,,,,,,,29.235,
India,2004,,,,,,,,28.903,
India,2003,,,,,,,,28.572,
India,2002,,,,,,,,28.244,
India,2001,,,,,,,,27.918,
India,2000,,,,,,,,27.667,
India,1999,,,,,,,,27.453,
India,1998,,,,,,,,27.24,
India,1997,,,,,,,,27.028,
India,1996,,,,,,,,26.817,
India,1995,,,,,,,,26.607,
India,1994,,,,,,,,26.399,
India,1993,,,,,,,,26.191,
India,1992,,,,,,,,25.984,
India,1991,,,,,,,,25.778,
India,1990,,,,,,,,25.547,
"Iran, Islamic Rep.",2020,,,,,,,,75.874,
"Iran, Islamic Rep.",2019,,,,,,,,75.391,
"Iran, Islamic Rep.",2018,,,,,,,,74.898,
"Iran, Islamic Rep.",2017,,,,,,,,74.394,
"Iran, Islamic Rep.",2016,,,,,,,,73.88,
"Iran, Islamic Rep.",2015,,,,,,,,73.358,
"Iran, Islamic Rep.",2014,,,,,,,,72.83,
"Iran, Islamic Rep.",2013,,,,,,,,72.295,
"Iran, Islamic Rep.",2012,,,,,,,,71.755,
"Iran, Islamic Rep.",2011,,,,,,,,71.2,
"Iran, Islamic Rep.",2010,,,,,,,,70.626,
"Iran, Islamic Rep.",2009,,,,,,,,70.045,
"Iran, Islamic Rep.",2008,,,,,,,,69.458,
"Iran, Islamic Rep.",2007,,,,,,,,68.864,
"Iran, Islamic Rep.",2006,,,,,,,,68.239,
"Iran, Islamic Rep.",2005,,,,,,,,67.558,
"Iran, Islamic Rep.",2004,,,,,,,,66.869,
"Iran, Islamic Rep.",2003,,,,,,,,66.172,
"Iran, Islamic Rep.",2002,,,,,,,,65.468,
"Iran, Islamic Rep.",2001,,,,,,,,64.758,
"Iran, Islamic Rep.",2000,,,,,,,,64.042,
"Iran, Islamic Rep.",1999,,,,,,,,63.318,
"Iran, Islamic Rep.",1998,,,,,,,,62.588,
"Iran, Islamic Rep.",1997,,,,,,,,61.853,
"Iran, Islamic Rep.",1996,,,,,,,,61.087,
"Iran, Islamic Rep.",1995,,,,,,,,60.236,
"Iran, Islamic Rep.",1994,,,,,,,,59.38,
"Iran, Islamic Rep.",1993,,,,,,,,58.519,
"Iran, Islamic Rep.",1992,,,,,,,,57.653,
"Iran, Islamic Rep.",1991,,,,,,,,56.865,
"Iran, Islamic Rep.",1990,,,,,,,,56.33,
Kuwait,2020,,,,,,,,100.0,
Kuwait,2019,,,,,,,,100.0,
Kuwait,2018,,,,,,,,100.0,
Kuwait,2017,,,,,,,,100.0,
Kuwait,2016,,,,,,,,100.0,
Kuwait,2015,,,,,,,,100.0,
Kuwait,2014,,,,,,,,100.0,
Kuwait,2013,,,,,,,,100.0,
Kuwait,2012,,,,,,,,100.0,
Kuwait,2011,,,,,,,,100.0,
Kuwait,2010,,,,,,,,100.0,
Kuwait,2009,,,,,,,,100.0,
Kuwait,2008,,,,,,,,100.0,
Kuwait,2007,,,,,,,,100.0,
Kuwait,2006,,,,,,,,100.0,
Kuwait,2005,,,,,,,,100.0,
Kuwait,2004,,,,,,,,100.0,
Kuwait,2003,,,,,,,,100.0,
Kuwait,2002,,,,,,,,100.0,
Kuwait,2001,,,,,,,,99.908,
Kuwait,2000,,,,,,,,99.0,
Kuwait,1999,,,,,,,,98.862,
Kuwait,1998,,,,,,,,98.705,
Kuwait,1997,,,,,,,,98.527,
Kuwait,1996,,,,,,,,98.325,
Kuwait,1995,,,,,,,,98.096,
Kuwait,1994,,,,,,,,98.029,
Kuwait,1993,,,,,,,,98.016,
Kuwait,1992,,,,,,,,98.002,
Kuwait,1991,,,,,,,,97.988,
Kuwait,1990,,,,,,,,97.974,
New Zealand,2020,,,,,,,,86.699,
New Zealand,2019,,,,,,,,86.615,
New Zealand,2018,,,,,,,,86.538,
New Zealand,2017,,,,,,,,86.466,
New Zealand,2016,,,,,,,,86.4,
New Zealand,2015,,,,,,,,86.341,
New Zealand,2014,,,,,,,,86.281,
New Zealand,2013,,,,,,,,86.221,
New Zealand,2012,,,,,,,,86.161,
New Zealand,2011,,,,,,,,86.1,
New Zealand,2010,,,,,,,,86.16,
New Zealand,2009,,,,,,,,86.22,
New Zealand,2008,,,,,,,,86.28,
New Zealand,2007,,,,,,,,86.34,
New Zealand,2006,,,,,,,,86.4,
New Zealand,2005,,,,,,,,86.341,
New Zealand,2004,,,,,,,,86.281,
New Zealand,2003,,,,,,,,86.221,
New Zealand,2002,,,,,,,,86.161,
New Zealand,2001,,,,,,,,86.1,
New Zealand,2000,,,,,,,,86.021,
New Zealand,1999,,,,,,,,85.941,
New Zealand,1998,,,,,,,,85.861,
New Zealand,1997,,,,,,,,85.781,
New Zealand,1996,,,,,,,,85.7,
New Zealand,1995,,,,,,,,85.553,
New Zealand,1994,,,,,,,,85.404,
New Zealand,1993,,,,,,,,85.254,
New Zealand,1992,,,,,,,,85.103,
New Zealand,1991,,,,,,,,84.95,
New Zealand,1990,,,,,,,,84.742,
Pakistan,2020,,,,,,,,37.165,
Pakistan,2019,,,,,,,,36.907,
Pakistan,2018,,,,,,,,36.666,
Pakistan,2017,,,,,,,,36.442,
Pakistan,2016,,,,,,,,36.234,
Pakistan,2015,,,,,,,,36.026,
Pakistan,2014,,,,,,,,35.819,
Pakistan,2013,,,,,,,,35.613,
Pakistan,2012,,,,,,,,35.408,
Pakistan,2011,,,,,,,,35.202,
Pakistan,2010,,,,,,,,34.997,
Pakistan,2009,,,,,,,,34.793,
Pakistan,2008,,,,,,,,34.59,
Pakistan,2007,,,,,,,,34.387,
Pakistan,2006,,,,,,,,34.184,
Pakistan,2005,,,,,,,,33.982,
Pakistan,2004,,,,,,,,33.781,
Pakistan,2003,,,,,,,,33.58,
Pakistan,2002,,,,,,,,33.38,
Pakistan,2001,,,,,,,,33.18,
Pakistan,2000,,,,,,,,32.982,
Pakistan,1999,,,,,,,,32.783,
Pakistan,1998,,,,,,,,32.585,
Pakistan,1997,,,,,,,,32.348,
Pakistan,1996,,,,,,,,32.092,
Pakistan,1995,,,,,,,,31.836,
Pakistan,1994,,,,,,,,31.582,
Pakistan,1993,,,,,,,,31.329,
Pakistan,1992,,,,,,,,31.077,
Pakistan,1991,,,,,,,,30.826,
Pakistan,1990,,,,,,,,30.576,
Qatar,2020,,,,,,,,99.235,
Qatar,2019,,,,,,,,99.188,
Qatar,2018,,,,,,,,99.135,
Qatar,2017,,,,,,,,99.078,
Qatar,2016,,,,,,,,99.015,
Qatar,2015,,,,,,,,98.945,
Qatar,2014,,,,,,,,98.868,
Qatar,2013,,,,,,,,98.785,
Qatar,2012,,,,,,,,98.697,
Qatar,2011,,,,,,,,98.602,
Qatar,2010,,,,,,,,98.501,
Qatar,2009,,,,,,,,98.336,
Qatar,2008,,,,,,,,98.139,
Qatar,2007,,,,,,,,97.917,
Qatar,2006,,,,,,,,97.671,
Qatar,2005,,,,,,,,97.396,
Qatar,2004,,,,,,,,97.09,
Qatar,2003,,,,,,,,96.868,
Qatar,2002,,,,,,,,96.692,
Qatar,2001,,,,,,,,96.506,
Qatar,2000,,,,,,,,96.311,
Qatar,1999,,,,,,,,96.105,
Qatar,1998,,,,,,,,95.888,
Qatar,1997,,,,,,,,95.659,
Qatar,1996,,,,,,,,95.356,
Qatar,1995,,,,,,,,94.998,
Qatar,1994,,,,,,,,94.614,
Qatar,1993,,,,,,,,94.203,
Qatar,1992,,,,,,,,93.763,
Qatar,1991,,,,,,,,93.291,
Qatar,1990,,,,,,,,92.786,
Turkiye,2020,,,,,,,,76.105,
Turkiye,2019,,,,,,,,75.63,
Turkiye,2018,,,,,,,,75.143,
Turkiye,2017,,,,,,,,74.644,
Turkiye,2016,,,,,,,,74.134,
Turkiye,2015,,,,,,,,73.611,
Turkiye,2014,,,,,,,,73.077,
Turkiye,2013,,,,,,,,72.531,
Turkiye,2012,,,,,,,,71.974,
Turkiye,2011,,,,,,,,71.402,
Turkiye,2010,,,,,,,,70.825,
Turkiye,2009,,,,,,,,70.241,
Turkiye,2008,,,,,,,,69.651,
Turkiye,2007,,,,,,,,69.053,
